ID, gender, age, household, church
7069, 1, 47, 3121, 191
7070, 1, 53, 1166, 171
7071, 1, 50, 5765, 28
7072, 1, 47, 3655, 37
7073, 1, 51, 5314, 112
7074, 1, 51, 6125, 86
7075, 1, 53, 4931, 81
7076, 1, 54, 1648, 9
7077, 1, 54, 2912, 5
7078, 1, 52, 6201, 118
7079, 1, 45, 3905, 61
7080, 1, 48, 3781, 49
7081, 1, 52, 6591, 98
7082, 1, 50, 4611, 104
7083, 1, 48, 6008, 175
7084, 1, 45, 4397, 197
7085, 1, 49, 6255, 111
7086, 1, 53, 4330, 111
7087, 1, 48, 5405, 127
7088, 1, 53, 4350, 150
7089, 1, 53, 6453, 43
7090, 1, 53, 5574, 133
7091, 1, 45, 6003, 128
7092, 1, 49, 4259, 127
7093, 1, 53, 6441, 1
7094, 1, 48, 3755, 43
7095, 1, 48, 5192, 137
7096, 1, 46, 4675, 174
7097, 1, 48, 5319, 166
7098, 1, 45, 3241, 176
7099, 1, 53, 3916, 98
7100, 1, 54, 6494, 188
7101, 1, 51, 2027, 27
7102, 1, 50, 4462, 23
7103, 1, 47, 4744, 181
7104, 1, 52, 5052, 53
7105, 1, 53, 1980, 98
7106, 1, 53, 2418, 23
7107, 1, 50, 5432, 80
7108, 1, 50, 1455, 150
7109, 1, 46, 6320, 48
7110, 1, 49, 1866, 148
7111, 1, 53, 1708, 64
7112, 1, 46, 4555, 190
7113, 1, 51, 1584, -1
7114, 1, 47, 5633, 143
7115, 1, 50, 3611, 12
7116, 1, 49, 6222, 1
7117, 1, 54, 6423, 22
7118, 1, 45, 4671, 121
7119, 1, 50, 764, 174
7120, 1, 51, 3157, 134
7121, 1, 46, 5031, 202
7122, 1, 45, 6401, 78
7123, 1, 53, 5018, 184
7124, 1, 54, 4150, 136
7125, 1, 46, 776, 56
7126, 1, 46, 4625, 19
7127, 1, 48, 6271, 79
7128, 1, 47, 2626, -1
7129, 1, 49, 4245, 18
7130, 1, 52, 3133, 182
7131, 1, 51, 6324, 154
7132, 1, 53, 1690, 33
7133, 1, 52, 461, 44
7134, 1, 48, 5016, 131
7135, 1, 54, 646, 185
7136, 1, 51, 861, 23
7137, 1, 50, 786, 105
7138, 1, 51, 4886, -1
7139, 1, 48, 2694, 11
7140, 1, 47, 4811, 191
7141, 1, 51, 4069, 171
7142, 1, 52, 5698, 57
7143, 1, 51, 3923, 134
7144, 1, 52, 4394, 108
7145, 1, 51, 4174, 41
7146, 1, 52, 2195, 50
7147, 1, 53, 2028, 25
7148, 1, 46, 3980, 65
7149, 1, 46, 1692, 46
7150, 1, 48, 700, 148
7151, 1, 46, 6230, 127
7152, 1, 52, 4236, 23
7153, 1, 46, 4374, 59
7154, 1, 54, 2333, 23
7155, 1, 46, 1772, 37
7156, 1, 53, 5544, 156
7157, 1, 45, 4684, 143
7158, 1, 52, 6590, 196
7159, 1, 51, 3823, -1
7160, 1, 53, 5970, 132
7161, 1, 49, 6284, 65
7162, 1, 49, 5508, 67
7163, 1, 53, 5731, 83
7164, 1, 52, 5740, -1
7165, 1, 52, 3371, 134
7166, 1, 50, 1878, 109
7167, 1, 54, 6019, 51
7168, 1, 53, 2547, 1
7169, 1, 53, 2126, 201
7170, 1, 47, 5258, 148
7171, 1, 45, 5892, 121
7172, 1, 54, 5360, 155
7173, 1, 48, 5355, 202
7174, 1, 46, 4747, 197
7175, 1, 49, 5054, 54
7176, 1, 45, 5629, 60
7177, 1, 45, 6257, 26
7178, 1, 50, 2518, -1
7179, 1, 53, 6484, 6
7180, 1, 54, 4982, 84
7181, 1, 52, 1230, 122
7182, 1, 52, 1224, 51
7183, 1, 48, 5695, 113
7184, 1, 49, 4980, 166
7185, 1, 49, 132, 8
7186, 1, 46, 4940, 150
7187, 1, 45, 5538, 109
7188, 1, 54, 4973, 56
7189, 1, 51, 6410, 138
7190, 1, 50, 2452, 65
7191, 1, 49, 4310, 65
7192, 1, 45, 3841, 111
7193, 1, 52, 4568, 117
7194, 1, 50, 6022, 191
7195, 1, 45, 6264, 143
7196, 1, 50, 2464, 6
7197, 1, 48, 5968, 56
7198, 1, 49, 4850, 109
7199, 1, 45, 462, 138
7200, 1, 51, 3155, 70
7201, 1, 50, 1287, 199
7202, 1, 48, 5972, 68
7203, 1, 46, 5276, 173
7204, 1, 54, 5995, 161
7205, 1, 52, 2334, 167
7206, 1, 48, 2458, 188
7207, 1, 54, 3253, 166
7208, 1, 46, 5897, 27
7209, 1, 52, 6451, 92
7210, 1, 51, 2787, 58
7211, 1, 52, 5049, 144
7212, 1, 48, 5840, 125
7213, 1, 46, 5735, 62
7214, 1, 48, 5317, 43
7215, 1, 48, 3472, 129
7216, 1, 49, 3117, 126
7217, 1, 48, 5147, 163
7218, 1, 49, 2564, 111
7219, 1, 45, 3851, 91
7220, 1, 53, 5574, 133
7221, 1, 54, 2025, 5
7222, 1, 53, 6519, 133
7223, 1, 51, 1407, 138
7224, 1, 51, 3833, -1
7225, 1, 47, 6561, 124
7226, 1, 46, 5651, 99
7227, 1, 50, 3756, 203
7228, 1, 49, 2631, 92
7229, 1, 46, 5657, -1
7230, 1, 48, 3705, 19
7231, 1, 50, 5005, 141
7232, 1, 50, 5065, 169
7233, 1, 53, 5174, 145
7234, 1, 47, 198, 38
7235, 1, 51, 3187, 23
7236, 1, 45, 4540, 106
7237, 1, 45, 4850, 109
7238, 1, 50, 5533, 22
7239, 1, 45, 4319, 132
7240, 1, 53, 3096, 5
7241, 1, 53, 4560, 206
7242, 1, 51, 5145, 57
7243, 1, 46, 1958, 138
7244, 1, 54, 2406, 98
7245, 1, 47, 1720, -1
7246, 1, 49, 2684, 99
7247, 1, 46, 6031, 189
7248, 1, 49, 4438, 80
7249, 1, 47, 5584, 11
7250, 1, 54, 5093, 180
7251, 1, 54, 6551, 11
7252, 1, 52, 5551, 171
7253, 1, 49, 6239, 25
7254, 1, 51, 5054, 54
7255, 1, 53, 1832, 107
7256, 1, 46, 5909, 53
7257, 1, 52, 1754, 95
7258, 1, 47, 2047, 138
7259, 1, 49, 6089, 67
7260, 1, 45, 3462, 180
7261, 1, 49, 3750, 182
7262, 1, 45, 6433, 183
7263, 1, 51, 4942, 121
7264, 1, 53, 4201, 47
7265, 1, 54, 6125, 86
7266, 1, 48, 6122, 119
7267, 1, 52, 6101, 135
7268, 1, 54, 6174, 113
7269, 1, 52, 6093, 201
7270, 1, 49, 1658, 80
7271, 1, 50, 3013, 74
7272, 1, 50, 5043, 152
7273, 1, 46, 5807, -1
7274, 1, 45, 6064, 12
7275, 1, 52, 1318, 58
7276, 1, 49, 6359, 51
7277, 1, 48, 4555, 190
7278, 1, 52, 4452, 77
7279, 1, 54, 918, 173
7280, 1, 48, 6173, 82
7281, 1, 46, 1390, 53
7282, 1, 47, 5736, 149
7283, 1, 54, 4471, 32
7284, 1, 51, 3111, 134
7285, 1, 48, 4559, 88
7286, 1, 52, 3957, 43
7287, 1, 49, 5022, 188
7288, 1, 52, 6167, 165
7289, 1, 51, 6553, 52
7290, 1, 52, 5096, 171
7291, 1, 49, 3544, 110
7292, 1, 47, 5837, 155
7293, 1, 47, 4811, 191
7294, 1, 45, 6357, 103
7295, 1, 46, 6015, 171
7296, 1, 52, 4641, 39
7297, 1, 51, 2366, 160
7298, 1, 52, 5875, 153
7299, 1, 50, 1641, -1
7300, 1, 46, 6071, 155
7301, 1, 53, 1285, 193
7302, 1, 49, 4854, 141
7303, 1, 47, 6164, 4
7304, 1, 49, 6584, 177
7305, 1, 48, 1413, 25
7306, 1, 54, 6443, 111
7307, 1, 54, 932, 44
7308, 1, 53, 5485, 131
7309, 1, 48, 2370, 18
7310, 1, 46, 2556, -1
7311, 1, 52, 6434, 167
7312, 1, 46, 5237, 57
7313, 1, 53, 3982, 200
7314, 1, 49, 6050, 199
7315, 1, 51, 3571, -1
7316, 1, 46, 3341, 120
7317, 1, 48, 542, 7
7318, 1, 46, 1560, 206
7319, 1, 50, 6553, 52
7320, 1, 53, 4464, 127
7321, 1, 54, 1656, 66
7322, 1, 52, 5670, 197
7323, 1, 51, 6236, 47
7324, 1, 47, 6099, -1
7325, 1, 50, 3205, 161
7326, 1, 49, 2137, 105
7327, 1, 48, 3419, 131
7328, 1, 47, 6193, 50
7329, 1, 48, 3804, 37
7330, 1, 46, 2150, 86
7331, 1, 45, 2771, 50
7332, 1, 46, 1079, -1
7333, 1, 49, 5592, 114
7334, 1, 47, 4330, 111
7335, 1, 49, 4239, 80
7336, 1, 51, 2954, 145
7337, 1, 47, 5135, 170
7338, 1, 46, 802, 198
7339, 1, 50, 4974, 57
7340, 1, 45, 4056, 51
7341, 1, 51, 4971, 101
7342, 1, 51, 4536, 75
7343, 1, 46, 3685, 189
7344, 1, 51, 4769, 21
7345, 1, 54, 4617, 118
7346, 1, 49, 5712, 88
7347, 1, 49, 1244, 194
7348, 1, 47, 4624, 99
7349, 1, 49, 438, 70
7350, 1, 49, 2044, 66
7351, 1, 45, 5691, 125
7352, 1, 46, 3553, 174
7353, 1, 52, 3953, 67
7354, 1, 50, 5399, 24
7355, 1, 45, 3489, 118
7356, 1, 46, 2491, 135
7357, 1, 46, 5249, 54
7358, 1, 48, 5321, 147
7359, 1, 47, 3908, 127
7360, 1, 48, 3307, 8
7361, 1, 46, 6567, 152
7362, 1, 48, 1589, 74
7363, 1, 52, 3022, 22
7364, 1, 47, 1443, 43
7365, 1, 54, 6557, 131
7366, 1, 52, 1486, 134
7367, 1, 54, 3638, 182
7368, 1, 50, 4904, 5
7369, 1, 47, 657, 128
7370, 1, 52, 1040, 88
7371, 1, 45, 2796, 136
7372, 1, 48, 5641, -1
7373, 1, 45, 4256, 143
7374, 1, 47, 2800, 108
7375, 1, 52, 2319, 31
7376, 1, 50, 5155, 35
7377, 1, 45, 3959, 96
7378, 1, 47, 3656, 29
7379, 1, 51, 4994, 194
7380, 1, 51, 4955, 108
7381, 1, 49, 6413, 187
7382, 1, 51, 5428, 99
7383, 1, 48, 5578, 193
7384, 1, 49, 985, 170
7385, 1, 48, 5898, 24
7386, 1, 50, 5415, 66
7387, 1, 53, 6121, 96
7388, 1, 54, 2867, 31
7389, 1, 50, 2805, 70
7390, 1, 47, 6209, 120
7391, 1, 47, 5185, 34
7392, 1, 54, 5853, 195
7393, 1, 47, 6551, 11
7394, 1, 45, 2940, 178
7395, 1, 54, 5057, 150
7396, 1, 54, 3901, 131
7397, 1, 53, 1407, 138
7398, 1, 46, 3153, 91
7399, 1, 51, 5511, 134
7400, 1, 50, 2365, 38
7401, 1, 52, 6421, 57
7402, 1, 48, 6515, 144
7403, 1, 48, 3047, 111
7404, 1, 48, 6096, 145
7405, 1, 50, 6295, 41
7406, 1, 46, 4450, 190
7407, 1, 52, 5853, 195
7408, 1, 54, 5599, 130
7409, 1, 46, 3123, 104
7410, 1, 53, 3199, 78
7411, 1, 53, 155, 51
7412, 1, 52, 4274, 26
7413, 1, 45, 2707, 139
7414, 1, 54, 4392, 105
7415, 1, 46, 4204, 45
7416, 1, 45, 5991, 58
7417, 1, 46, 2673, 198
7418, 1, 51, 633, 144
7419, 1, 50, 2615, 105
7420, 1, 52, 5841, 186
7421, 1, 48, 4586, 58
7422, 1, 50, 3789, 198
7423, 1, 51, 5060, 198
7424, 1, 48, 2901, 206
7425, 1, 53, 5053, 198
7426, 1, 54, 4925, 123
7427, 1, 54, 4989, 163
7428, 1, 49, 2137, 105
7429, 1, 46, 3401, 149
7430, 1, 51, 2997, 121
7431, 1, 47, 5972, 68
7432, 1, 50, 5798, 194
7433, 1, 46, 5888, 168
7434, 1, 45, 4577, 203
7435, 1, 47, 3519, 209
7436, 1, 47, 4038, 95
7437, 1, 54, 5698, 57
7438, 1, 50, 5798, 194
7439, 1, 45, 4792, 159
7440, 1, 49, 6062, 176
7441, 1, 50, 5928, 139
7442, 1, 51, 3815, 17
7443, 1, 47, 4451, 92
7444, 1, 45, 3139, 109
7445, 1, 52, 3033, 63
7446, 1, 45, 6542, 97
7447, 1, 50, 5820, 37
7448, 1, 53, 2086, 206
7449, 1, 51, 4516, 6
7450, 1, 52, 6509, 1
7451, 1, 47, 6533, 180
7452, 1, 49, 1569, -1
7453, 1, 8, 3591, 105
7454, 1, 12, 4849, 36
7455, 1, 11, 1050, -1
7456, 1, 12, 5869, 69
7457, 1, 14, 5359, 158
7458, 1, 7, 1934, 184
7459, 1, 6, 3565, 167
7460, 1, 5, 805, 180
7461, 1, 12, 5844, 180
7462, 1, 8, 4607, 22
7463, 1, 10, 3749, 181
7464, 1, 9, 4061, 26
7465, 1, 14, 5063, 190
7466, 1, 7, 5591, 125
7467, 1, 8, 6143, 109
7468, 1, 12, 5621, 44
7469, 1, 8, 6473, 43
7470, 1, 13, 2415, 139
7471, 1, 10, 3837, 34
7472, 1, 10, 6061, -1
7473, 1, 10, 4212, 112
7474, 1, 8, 6196, 118
7475, 1, 7, 3627, 170
7476, 1, 7, 2758, 178
7477, 1, 9, 5546, 138
7478, 1, 9, 2595, 153
7479, 1, 9, 5310, 144
7480, 1, 14, 5976, 191
7481, 1, 13, 5042, 203
7482, 1, 6, 4099, 185
7483, 1, 8, 5245, 32
7484, 1, 13, 1422, 193
7485, 1, 11, 2688, 143
7486, 1, 14, 5151, 26
7487, 1, 8, 769, 43
7488, 1, 5, 2998, 81
7489, 1, 13, 3702, -1
7490, 1, 12, 5974, 79
7491, 1, 12, 6576, 118
7492, 1, 10, 4888, 48
7493, 1, 11, 6097, 28
7494, 1, 11, 4936, 195
7495, 1, 11, 6087, 121
7496, 1, 13, 5078, 29
7497, 1, 12, 5041, 148
7498, 1, 9, 4848, 6
7499, 1, 12, 4918, 122
7500, 1, 10, 3622, 161
7501, 1, 6, 5835, 21
7502, 1, 7, 6475, 129
7503, 1, 14, 2269, -1
7504, 1, 8, 1525, -1
7505, 1, 13, 1701, 109
7506, 1, 6, 3528, 99
7507, 1, 13, 6553, 52
7508, 1, 12, 2976, 34
7509, 1, 11, 6531, 186
7510, 1, 8, 2389, 64
7511, 1, 6, 3408, 19
7512, 1, 6, 4636, 62
7513, 1, 13, 4446, 100
7514, 1, 11, 5967, 79
7515, 1, 13, 5726, 43
7516, 1, 7, 4198, 144
7517, 1, 5, 493, -1
7518, 1, 11, 6579, 13
7519, 1, 14, 5716, 149
7520, 1, 7, 4916, 118
7521, 1, 6, 5561, 66
7522, 1, 5, 6038, 185
7523, 1, 5, 4710, 82
7524, 1, 13, 2498, 121
7525, 1, 12, 4436, 124
7526, 1, 10, 3631, 35
7527, 1, 11, 3643, 49
7528, 1, 11, 4553, 207
7529, 1, 7, 1891, 127
7530, 1, 6, 6534, 56
7531, 1, 8, 905, -1
7532, 1, 7, 1986, 8
7533, 1, 6, 1464, 190
7534, 1, 6, 3416, 80
7535, 1, 10, 3979, 121
7536, 1, 8, 5021, -1
7537, 1, 12, 1865, 102
7538, 1, 7, 3202, 170
7539, 1, 11, 1683, 77
7540, 1, 14, 6078, 41
7541, 1, 14, 453, 144
7542, 1, 7, 5808, 76
7543, 1, 7, 3351, 95
7544, 1, 6, 5481, 82
7545, 1, 10, 6276, 22
7546, 1, 10, 4981, 27
7547, 1, 6, 4013, 109
7548, 1, 13, 1421, 63
7549, 1, 14, 2054, 65
7550, 1, 8, 2745, 121
7551, 1, 13, 6455, 62
7552, 1, 7, 4725, 133
7553, 1, 13, 3893, 23
7554, 1, 7, 6582, 27
7555, 1, 7, 1233, 193
7556, 1, 5, 3243, 114
7557, 1, 8, 4547, 173
7558, 1, 7, 5751, -1
7559, 1, 5, 4375, 106
7560, 1, 6, 2841, 189
7561, 1, 12, 6443, 111
7562, 1, 5, 6014, 134
7563, 1, 10, 3439, 181
7564, 1, 10, 5445, 174
7565, 1, 8, 6469, 206
7566, 1, 5, 2114, 28
7567, 1, 11, 4629, 43
7568, 1, 10, 5187, 11
7569, 1, 14, 4672, 137
7570, 1, 14, 1830, 13
7571, 1, 11, 4966, 165
7572, 1, 12, 3635, 35
7573, 1, 12, 4468, 79
7574, 1, 13, 3140, 192
7575, 1, 8, 5385, 189
7576, 1, 11, 5748, 106
7577, 1, 9, 5710, 57
7578, 1, 14, 6321, 170
7579, 1, 14, 6304, 181
7580, 1, 11, 4140, 177
7581, 1, 11, 6579, 13
7582, 1, 5, 4310, 65
7583, 1, 12, 5800, 73
7584, 1, 5, 6549, 104
7585, 1, 9, 5758, 203
7586, 1, 6, 5022, 188
7587, 1, 12, 3698, 126
7588, 1, 6, 5132, 29
7589, 1, 5, 6481, 202
7590, 1, 7, 6367, 42
7591, 1, 7, 480, 152
7592, 1, 12, 6146, 125
7593, 1, 12, 5735, 62
7594, 1, 5, 6482, 149
7595, 1, 8, 3726, 45
7596, 1, 7, 4026, 134
7597, 1, 13, 1961, 202
7598, 1, 13, 6343, 91
7599, 1, 8, 5573, 26
7600, 1, 6, 6340, 13
7601, 1, 13, 5842, 171
7602, 1, 8, 11, 62
7603, 1, 13, 4578, 194
7604, 1, 14, 354, 53
7605, 1, 14, 319, 199
7606, 1, 8, 4455, 144
7607, 1, 13, 2532, 153
7608, 1, 11, 6543, 131
7609, 1, 5, 418, 144
7610, 1, 6, 6176, 121
7611, 1, 5, 5200, 107
7612, 1, 14, 5948, 122
7613, 1, 14, 3087, 12
7614, 1, 13, 172, -1
7615, 1, 11, 3509, 144
7616, 1, 10, 3745, 203
7617, 1, 12, 3552, 22
7618, 1, 8, 2587, 5
7619, 1, 7, 5531, 120
7620, 1, 6, 5381, 180
7621, 1, 5, 6014, 134
7622, 1, 7, 4610, 75
7623, 1, 11, 3237, 80
7624, 1, 5, 1852, 106
7625, 1, 13, 2359, 6
7626, 1, 5, 3671, 74
7627, 1, 7, 6419, 57
7628, 1, 8, 3447, 88
7629, 1, 13, 1639, 41
7630, 1, 10, 638, 86
7631, 1, 12, 4424, 65
7632, 1, 11, 4340, 112
7633, 1, 11, 1945, 38
7634, 1, 13, 3751, 12
7635, 1, 9, 4767, 122
7636, 1, 14, 2332, 58
7637, 1, 8, 6578, 49
7638, 1, 8, 6386, 148
7639, 1, 9, 3152, 167
7640, 1, 5, 6118, -1
7641, 1, 13, 4916, 118
7642, 1, 12, 6217, 111
7643, 1, 6, 430, 101
7644, 1, 10, 2899, 167
7645, 1, 14, 2795, 104
7646, 1, 7, 3641, -1
7647, 1, 9, 5192, 137
7648, 1, 12, 2618, 65
7649, 1, 5, 3369, 5
7650, 1, 9, 4794, 125
7651, 1, 14, 3386, 62
7652, 1, 9, 4033, -1
7653, 1, 7, 6137, -1
7654, 1, 7, 5887, 155
7655, 1, 5, 2670, 77
7656, 1, 10, 6064, 12
7657, 1, 7, 6373, 146
7658, 1, 9, 5909, 53
7659, 1, 5, 4953, 106
7660, 1, 13, 4828, 190
7661, 1, 10, 2858, 122
7662, 1, 13, 6504, 20
7663, 1, 14, 6155, 11
7664, 1, 14, 3734, 75
7665, 1, 13, 3640, 35
7666, 1, 8, 5237, 57
7667, 1, 9, 1634, 166
7668, 1, 13, 4499, 162
7669, 1, 8, 5169, 131
7670, 1, 8, 4257, 111
7671, 1, 7, 879, 184
7672, 1, 12, 3105, 31
7673, 1, 9, 2817, 132
7674, 1, 6, 5221, -1
7675, 1, 9, 3225, 131
7676, 1, 14, 6580, 74
7677, 1, 9, 6162, 35
7678, 1, 7, 1947, 148
7679, 1, 11, 5953, 203
7680, 1, 5, 5707, 95
7681, 1, 5, 4878, 143
7682, 1, 7, 4192, 194
7683, 1, 11, 4305, 54
7684, 1, 12, 4044, 135
7685, 1, 9, 4524, 13
7686, 1, 10, 6508, 189
7687, 1, 9, 1236, 167
7688, 1, 11, 2552, -1
7689, 1, 11, 2430, 37
7690, 1, 5, 1357, 173
7691, 1, 6, 3087, 12
7692, 1, 9, 4906, 74
7693, 1, 8, 3837, 34
7694, 1, 7, 5727, 60
7695, 1, 13, 4283, 106
7696, 1, 9, 2627, 50
7697, 1, 10, 6268, 13
7698, 1, 6, 4664, 143
7699, 1, 12, 6341, 14
7700, 1, 6, 1172, 106
7701, 1, 13, 4207, 125
7702, 1, 5, 1784, 28
7703, 1, 13, 3434, 18
7704, 1, 9, 6539, 192
7705, 1, 9, 6556, 195
7706, 1, 8, 4902, -1
7707, 1, 9, 3352, 58
7708, 1, 13, 4051, 5
7709, 1, 10, 2565, 206
7710, 1, 11, 6242, 136
7711, 1, 7, 6258, 125
7712, 1, 5, 6331, 198
7713, 1, 9, 5985, 125
7714, 1, 8, 2537, 39
7715, 1, 7, 2955, 23
7716, 1, 10, 3128, 182
7717, 1, 8, 2810, 152
7718, 1, 10, 3892, 182
7719, 1, 12, 2894, 180
7720, 1, 7, 4178, 117
7721, 1, 5, 6230, 127
7722, 1, 10, 6313, 3
7723, 1, 8, 5155, 35
7724, 1, 14, 1536, 69
7725, 1, 7, 3662, 185
7726, 1, 13, 3404, 88
7727, 1, 8, 4072, 67
7728, 1, 13, 2729, 158
7729, 1, 7, 4023, 57
7730, 1, 7, 3738, 92
7731, 1, 6, 4831, 161
7732, 1, 5, 1282, 142
7733, 1, 5, 590, 173
7734, 1, 7, 3454, 148
7735, 1, 8, 897, 42
7736, 1, 9, 2970, 68
7737, 1, 9, 3561, 200
7738, 1, 13, 4804, 41
7739, 1, 12, 977, 103
7740, 1, 5, 4941, 111
7741, 1, 5, 1726, -1
7742, 1, 10, 4915, 33
7743, 1, 13, 6589, 39
7744, 1, 5, 5749, 206
7745, 1, 5, 4142, 6
7746, 1, 9, 5000, -1
7747, 1, 11, 3417, 68
7748, 1, 8, 6401, 78
7749, 1, 12, 3280, 97
7750, 1, 10, 1122, 125
7751, 1, 5, 4483, 50
7752, 1, 8, 5223, 43
7753, 1, 8, 5966, 63
7754, 1, 10, 1046, 198
7755, 1, 14, 6480, 210
7756, 1, 8, 5203, 203
7757, 1, 6, 5759, 174
7758, 1, 13, 6037, 162
7759, 1, 11, 1639, 41
7760, 1, 12, 5877, 65
7761, 1, 12, 3639, 7
7762, 1, 10, 4228, 149
7763, 1, 10, 3712, 174
7764, 1, 11, 2362, 149
7765, 1, 14, 1305, 141
7766, 1, 8, 300, 13
7767, 1, 8, 5830, 18
7768, 1, 12, 1744, 101
7769, 1, 11, 6133, 120
7770, 1, 10, 5383, 75
7771, 1, 9, 5823, 56
7772, 1, 10, 4954, 79
7773, 1, 9, 6081, 91
7774, 1, 9, 5120, 132
7775, 1, 7, 1240, 35
7776, 1, 14, 1284, 191
7777, 1, 11, 5867, 29
7778, 1, 13, 1447, 152
7779, 1, 13, 2048, 177
7780, 1, 14, 1424, 109
7781, 1, 9, 5235, 194
7782, 1, 10, 2580, 53
7783, 1, 14, 966, 139
7784, 1, 7, 2238, 5
7785, 1, 7, 5739, 128
7786, 1, 10, 3729, 43
7787, 1, 6, 3507, 73
7788, 1, 11, 5020, 37
7789, 1, 8, 4837, 23
7790, 1, 10, 6530, 191
7791, 1, 14, 5521, 49
7792, 1, 9, 3506, 172
7793, 1, 12, 5327, 62
7794, 1, 5, 3677, 174
7795, 1, 14, 6109, 196
7796, 1, 11, 4475, 114
7797, 1, 10, 3215, 45
7798, 1, 14, 3392, 15
7799, 1, 7, 5911, 28
7800, 1, 5, 261, 8
7801, 1, 6, 3827, -1
7802, 1, 12, 3349, -1
7803, 1, 8, 6331, 198
7804, 1, 10, 6342, 20
7805, 1, 9, 5504, 34
7806, 1, 13, 3015, 128
7807, 1, 11, 5617, 191
7808, 1, 14, 6440, 178
7809, 1, 12, 5904, 17
7810, 1, 14, 5437, 50
7811, 1, 12, 6415, 80
7812, 1, 9, 5396, 145
7813, 1, 8, 2711, 81
7814, 1, 10, 4847, 75
7815, 1, 12, 6077, 44
7816, 1, 13, 2722, 170
7817, 1, 9, 6186, 205
7818, 1, 14, 6494, 188
7819, 1, 9, 2947, 145
7820, 1, 6, 3257, 86
7821, 1, 8, 4494, 42
7822, 1, 7, 3493, 191
7823, 1, 11, 6406, 124
7824, 1, 6, 605, 164
7825, 1, 5, 2836, 55
7826, 1, 9, 5491, 180
7827, 1, 11, 6228, 116
7828, 1, 11, 3697, 156
7829, 1, 11, 551, 136
7830, 1, 7, 6476, 17
7831, 1, 11, 6105, 197
7832, 1, 11, 1333, 48
7833, 1, 8, 5565, 201
7834, 1, 14, 4858, 142
7835, 1, 14, 5168, 192
7836, 1, 5, 2576, 121
7837, 1, 9, 6114, 74
7838, 1, 5, 3990, 149
7839, 1, 8, 6080, 54
7840, 1, 11, 2828, 205
7841, 1, 5, 5999, 60
7842, 1, 13, 2314, 49
7843, 1, 10, 364, 94
7844, 1, 8, 2726, -1
7845, 1, 11, 4268, 51
7846, 1, 12, 5676, 144
7847, 1, 9, 3327, 80
7848, 1, 12, 6396, 116
7849, 1, 5, 3393, -1
7850, 1, 6, 4378, 92
7851, 1, 8, 6520, 118
7852, 1, 10, 4546, 14
7853, 1, 9, 3587, 163
7854, 1, 13, 5293, 149
7855, 1, 8, 6535, -1
7856, 1, 5, 5102, 17
7857, 1, 10, 147, -1
7858, 1, 8, 6284, 65
7859, 1, 5, 4868, 106
7860, 1, 13, 6079, 188
7861, 1, 8, 4541, 201
7862, 1, 14, 1487, 125
7863, 1, 8, 5134, 105
7864, 1, 8, 5404, 185
7865, 1, 9, 3227, -1
7866, 1, 5, 5796, 106
7867, 1, 7, 5488, 79
7868, 1, 9, 916, 168
7869, 1, 11, 6267, 57
7870, 1, 6, 4321, 41
7871, 1, 12, 931, 44
7872, 1, 7, 4445, 84
7873, 1, 12, 3619, 148
7874, 1, 7, 5402, 46
7875, 1, 14, 4055, 202
7876, 1, 9, 6382, -1
7877, 1, 8, 6544, 172
7878, 1, 7, 6152, 168
7879, 1, 6, 4029, 97
7880, 1, 13, 3578, 166
7881, 1, 9, 3677, 174
7882, 1, 12, 87, 35
7883, 1, 8, 314, 142
7884, 1, 6, 6134, 187
7885, 1, 5, 1921, 26
7886, 1, 8, 5380, 20
7887, 1, 14, 6413, 187
7888, 1, 6, 6051, 97
7889, 1, 12, 3491, 112
7890, 1, 5, 5826, 95
7891, 1, 7, 4371, 18
7892, 1, 11, 3440, 148
7893, 1, 12, 4844, 209
7894, 1, 5, 6552, 163
7895, 1, 9, 6486, 70
7896, 1, 12, 3551, 95
7897, 1, 14, 6585, 152
7898, 1, 7, 6585, 152
7899, 1, 11, 3735, 128
7900, 1, 9, 4807, 92
7901, 1, 11, 1446, 20
7902, 1, 14, 3388, 162
7903, 1, 5, 4608, 108
7904, 1, 13, 6372, 128
7905, 1, 11, 5856, 6
7906, 1, 7, 5697, 193
7907, 1, 5, 2821, 191
7908, 1, 5, 6066, 168
7909, 1, 14, 324, 22
7910, 1, 8, 5996, 86
7911, 1, 5, 4451, 92
7912, 1, 8, 4005, 95
7913, 1, 9, 3167, 88
7914, 1, 13, 4328, 94
7915, 1, 6, 6279, 35
7916, 1, 14, 1105, 169
7917, 1, 5, 6515, 144
7918, 1, 5, 5919, 134
7919, 1, 8, 3366, 182
7920, 1, 9, 5590, 202
7921, 1, 8, 5637, 142
7922, 1, 6, 4183, 188
7923, 1, 12, 5741, 59
7924, 1, 6, 4500, 178
7925, 1, 8, 6070, 143
7926, 1, 12, 5050, 162
7927, 1, 6, 5459, 150
7928, 1, 8, 6505, 19
7929, 1, 6, 5564, 155
7930, 1, 5, 95, 47
7931, 1, 13, 6185, 122
7932, 1, 6, 6575, 26
7933, 1, 14, 1918, 170
7934, 1, 8, 2743, 18
7935, 1, 10, 4480, 152
7936, 1, 6, 4767, 122
7937, 1, 10, 6345, 18
7938, 1, 5, 4103, 117
7939, 1, 5, 4719, 126
7940, 1, 11, 5240, 131
7941, 1, 6, 6177, 34
7942, 1, 13, 4578, 194
7943, 1, 8, 1716, 7
7944, 1, 9, 4341, 46
7945, 1, 12, 5297, 12
